Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,126544,-,-,-,37.85,-122.26,-8,60,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature
2011,10,30,8,0,60,628,222,15.141351318359398
2011,10,30,9,0,77,773,396,17.967553710937523
2011,10,30,10,0,87,844,534,21.102807617187523
2011,10,30,11,0,92,878,619,23.507958984375023
2011,10,30,12,0,93,886,642,25.079553222656273
2011,10,30,13,0,91,872,603,25.836663818359398
2011,10,30,14,0,85,829,503,25.760949707031273
2011,10,30,15,0,74,743,354,24.739160156250023
2011,10,30,16,0,54,565,175,22.172753906250023
2011,10,30,17,0,13,112,16,18.717279052734398
2011,10,30,18,0,0,0,0,17.274468994140648
2011,10,30,19,0,0,0,0,16.302941894531273
2011,10,30,20,0,0,0,0,15.602075195312523
2011,10,30,21,0,0,0,0,15.381616210937523
2011,10,30,22,0,0,0,0,15.228021240234398
2011,10,30,23,0,0,0,0,14.973046875000023
2011,10,31,0,0,0,0,0,14.742639160156273
2011,10,31,1,0,0,0,0,14.566766357421898
2011,10,31,2,0,0,0,0,14.351556396484398
2011,10,31,3,0,0,0,0,13.934716796875023
2011,10,31,4,0,0,0,0,13.521508789062523
2011,10,31,5,0,0,0,0,13.156640625000023
2011,10,31,6,0,0,0,0,12.794732666015648
2011,10,31,7,0,25,252,43,13.365747070312523
2011,10,31,8,0,59,603,212,15.078485107421898
2011,10,31,9,0,76,749,382,17.965325927734398
2011,10,31,10,0,86,822,517,20.850518798828148
2011,10,31,11,0,91,857,601,23.234063720703148
2011,10,31,12,0,92,866,625,24.876550292968773
2011,10,31,13,0,90,851,586,25.542993164062523
2011,10,31,14,0,84,810,489,25.430596923828148
2011,10,31,15,0,73,725,343,24.483392333984398
2004,10,31,16,0,61,542,174,17.010400390625023
2004,10,31,17,0,12,69,13,14.293176269531273
2004,10,31,18,0,0,0,0,13.278039550781273
2004,10,31,19,0,0,0,0,12.577233886718773
2004,10,31,20,0,0,0,0,11.900811767578148
2004,10,31,21,0,0,0,0,11.195764160156273
2004,10,31,22,0,0,0,0,10.504052734375023
2004,10,31,23,0,0,0,0,9.807305908203148
2004,11,1,0,0,0,0,0,9.131738281250023
2004,11,1,1,0,0,0,0,8.657250976562523
2004,11,1,2,0,0,0,0,8.347985839843773
2004,11,1,3,0,0,0,0,8.162561035156273
2004,11,1,4,0,0,0,0,8.193139648437523
2004,11,1,5,0,0,0,0,8.413751220703148
2004,11,1,6,0,0,0,0,8.739099121093773
2004,11,1,7,0,26,200,39,9.607720947265648
2004,11,1,8,0,67,572,209,11.346765136718773
2004,11,1,9,0,88,730,381,14.208520507812523
2004,11,1,10,0,99,808,518,17.013726806640648
2004,11,1,11,0,106,845,603,19.060540771484398
2004,11,1,12,0,107,854,626,20.365289306640648
2004,11,1,13,0,104,838,586,20.861322021484398
2004,11,1,14,0,97,791,487,20.752252197265648
2004,11,1,15,0,83,697,339,19.898583984375023
2004,11,1,16,0,59,506,162,17.783898925781273
2004,11,1,17,0,0,0,0,15.189904785156273
2004,11,1,18,0,0,0,0,14.441644287109398
2004,11,1,19,0,0,0,0,13.899804687500023
2004,11,1,20,0,0,0,0,13.424737548828148
2004,11,1,21,0,0,0,0,13.070977783203148
2004,11,1,22,0,0,0,0,13.617761230468773
2004,11,1,23,0,0,0,0,13.589013671875023
2004,11,2,0,0,0,0,0,13.450555419921898
2004,11,2,1,0,0,0,0,13.274560546875023
2004,11,2,2,0,0,0,0,12.843682861328148
2004,11,2,3,0,0,0,0,12.444818115234398
2004,11,2,4,0,0,0,0,12.108270263671898
2004,11,2,5,0,0,0,0,11.815393066406273
2004,11,2,6,0,0,0,0,11.525018310546898
2004,11,2,7,0,25,189,36,11.651330566406273
2004,11,2,8,0,66,565,203,12.541040039062523
2004,11,2,9,0,86,725,375,15.176934814453148
2004,11,2,10,0,98,804,511,18.238305664062523
2004,11,2,11,0,104,841,595,20.148980712890648
2004,11,2,12,0,106,849,618,21.107507324218773
2004,11,2,13,0,103,833,578,21.399621582031273
2004,11,2,14,0,96,785,479,21.061547851562523
2004,11,2,15,0,82,689,331,19.985101318359398
2004,11,2,16,0,57,496,157,17.876641845703148
2004,11,2,17,0,0,0,0,15.385217285156273
2004,11,2,18,0,0,0,0,14.457940673828148
2004,11,2,19,0,0,0,0,13.780938720703148
2004,11,2,20,0,0,0,0,13.223535156250023
2004,11,2,21,0,0,0,0,12.832696533203148
2004,11,2,22,0,0,0,0,12.668908691406273
2004,11,2,23,0,0,0,0,12.659478759765648
2004,11,3,0,0,0,0,0,12.920373535156273
2004,11,3,1,0,0,0,0,13.201654052734398
2004,11,3,2,0,0,0,0,13.193353271484398
2004,11,3,3,0,0,0,0,12.969415283203148
2004,11,3,4,0,0,0,0,12.655541992187523
2004,11,3,5,0,0,0,0,12.187615966796898
2004,11,3,6,0,0,0,0,11.669244384765648
2004,11,3,7,0,21,29,23,11.542749023437523
2004,11,3,8,0,65,466,177,12.474969482421898
2004,11,3,9,0,85,728,372,13.813195800781273
2004,11,3,10,0,227,166,312,15.157830810546898
2004,11,3,11,0,138,0,138,16.081353759765648
2004,11,3,12,0,264,67,305,16.326593017578148
2004,11,3,13,0,257,105,317,16.223657226562523
2004,11,3,14,0,174,12,180,15.388452148437523
2004,11,3,15,0,8,0,8,14.253472900390648
2004,11,3,16,0,72,43,81,13.071649169921898
2004,11,3,17,0,0,0,0,12.398248291015648
2004,11,3,18,0,0,0,0,12.070794677734398
2004,11,3,19,0,0,0,0,11.715142822265648
2004,11,3,20,0,0,0,0,11.327539062500023
2004,11,3,21,0,0,0,0,10.834924316406273
2004,11,3,22,0,0,0,0,10.287805175781273
2004,11,3,23,0,0,0,0,9.693933105468773
2004,11,4,0,0,0,0,0,9.131097412109398
2004,11,4,1,0,0,0,0,9.006982421875023
2004,11,4,2,0,0,0,0,9.030908203125023
2004,11,4,3,0,0,0,0,9.120263671875023
2004,11,4,4,0,0,0,0,9.197320556640648
2004,11,4,5,0,0,0,0,8.961022949218773
2004,11,4,6,0,0,0,0,8.707238769531273
2004,11,4,7,0,20,34,22,8.919580078125023
2004,11,4,8,0,39,0,39,10.184838867187523
2004,11,4,9,0,149,28,160,12.064477539062523
2004,11,4,10,0,225,173,312,13.425439453125023
2004,11,4,11,0,262,106,323,14.393426513671898
2004,11,4,12,0,275,128,352,14.869805908203148
2004,11,4,13,0,257,131,331,14.557244873046898
2004,11,4,14,0,79,0,79,14.141137695312523
2004,11,4,15,0,131,312,242,13.655511474609398
2004,11,4,16,0,28,0,28,12.820947265625023
2004,11,4,17,0,0,0,0,11.748681640625023
2004,11,4,18,0,0,0,0,11.313470458984398
2004,11,4,19,0,0,0,0,11.084161376953148
2004,11,4,20,0,0,0,0,10.934289550781273
2004,11,4,21,0,0,0,0,10.765893554687523
2004,11,4,22,0,0,0,0,10.513330078125023
2004,11,4,23,0,0,0,0,10.227014160156273
2004,11,5,0,0,0,0,0,9.972467041015648
2004,11,5,1,0,0,0,0,9.872613525390648
2004,11,5,2,0,0,0,0,9.866235351562523
2004,11,5,3,0,0,0,0,9.808496093750023
2004,11,5,4,0,0,0,0,9.721307373046898
2004,11,5,5,0,0,0,0,9.636895751953148
2004,11,5,6,0,0,0,0,9.496972656250023
2004,11,5,7,0,23,0,23,9.911065673828148
2004,11,5,8,0,72,370,158,10.812799072265648
2004,11,5,9,0,83,727,364,12.960412597656273
2004,11,5,10,0,95,808,500,16.454705810546898
2004,11,5,11,0,101,846,584,19.515313720703148
2004,11,5,12,0,103,856,608,20.852929687500023
2004,11,5,13,0,100,840,569,21.357598876953148
2004,11,5,14,0,93,793,470,21.012628173828148
2004,11,5,15,0,79,698,324,19.874688720703148
2004,11,5,16,0,55,499,149,17.364648437500023
2004,11,5,17,0,0,0,0,14.680963134765648
2004,11,5,18,0,0,0,0,13.834313964843773
2004,11,5,19,0,0,0,0,13.295251464843773
2004,11,5,20,0,0,0,0,13.016290283203148
2004,11,5,21,0,0,0,0,12.950616455078148
2004,11,5,22,0,0,0,0,12.879479980468773
2004,11,5,23,0,0,0,0,12.708734130859398
2004,11,6,0,0,0,0,0,12.501550292968773
2004,11,6,1,0,0,0,0,12.346520996093773
2004,11,6,2,0,0,0,0,12.169427490234398
2004,11,6,3,0,0,0,0,11.881646728515648
2004,11,6,4,0,0,0,0,11.454187011718773
2004,11,6,5,0,0,0,0,10.958673095703148
2004,11,6,6,0,0,0,0,10.075036621093773
2004,11,6,7,0,20,158,28,9.686944580078148
2004,11,6,8,0,62,561,190,10.358850097656273
2004,11,6,9,0,82,729,361,12.736627197265648
2004,11,6,10,0,94,812,498,15.471276855468773
2004,11,6,11,0,100,851,582,17.632928466796898
2004,11,6,12,0,102,861,606,19.202355957031273
2004,11,6,13,0,99,845,567,19.997827148437523
2004,11,6,14,0,92,797,468,20.082513427734398
2004,11,6,15,0,78,701,321,19.191949462890648
2004,11,6,16,0,51,527,149,16.683099365234398
2004,11,6,17,0,0,0,0,13.996881103515648
2004,11,6,18,0,0,0,0,13.097833251953148
2004,11,6,19,0,0,0,0,12.382714843750023
2004,11,6,20,0,0,0,0,11.847924804687523
2004,11,6,21,0,0,0,0,11.706567382812523
2004,11,6,22,0,0,0,0,11.922143554687523
2004,11,6,23,0,0,0,0,11.728997802734398
2004,11,7,0,0,0,0,0,11.475427246093773
2004,11,7,1,0,0,0,0,11.398828125000023
2004,11,7,2,0,0,0,0,11.440606689453148
2004,11,7,3,0,0,0,0,11.416833496093773
2004,11,7,4,0,0,0,0,10.754083251953148
2004,11,7,5,0,0,0,0,10.094049072265648
2004,11,7,6,0,0,0,0,9.791436767578148
2004,11,7,7,0,26,0,26,9.735833740234398
2004,11,7,8,0,68,0,68,10.149041748046898
2004,11,7,9,0,147,36,161,11.706750488281273
2004,11,7,10,0,86,818,490,14.053704833984398
2004,11,7,11,0,92,852,571,16.418084716796898
2004,11,7,12,0,93,858,592,17.611840820312523
2004,11,7,13,0,90,839,552,18.016870117187523
2004,11,7,14,0,84,791,454,17.750268554687523
2004,11,7,15,0,72,695,310,16.672967529296898
2004,11,7,16,0,49,497,140,14.922601318359398
2004,11,7,17,0,0,0,0,13.358880615234398
2004,11,7,18,0,0,0,0,12.761163330078148
2004,11,7,19,0,0,0,0,12.177392578125023
2004,11,7,20,0,0,0,0,11.723138427734398
2004,11,7,21,0,0,0,0,11.327294921875023
2004,11,7,22,0,0,0,0,10.951898193359398
2004,11,7,23,0,0,0,0,11.172937011718773
2004,11,8,0,0,0,0,0,11.872766113281273
2004,11,8,1,0,0,0,0,11.548577880859398
2004,11,8,2,0,0,0,0,11.574334716796898
2004,11,8,3,0,0,0,0,11.507714843750023
2004,11,8,4,0,0,0,0,11.488305664062523
2004,11,8,5,0,0,0,0,11.690179443359398
2004,11,8,6,0,0,0,0,11.889611816406273
2004,11,8,7,0,9,0,9,12.221704101562523
2004,11,8,8,0,69,0,69,12.893548583984398
2004,11,8,9,0,84,0,84,13.986413574218773
2004,11,8,10,0,152,0,152,15.190393066406273
2004,11,8,11,0,25,0,25,16.427056884765648
2004,11,8,12,0,71,0,71,16.837701416015648
2004,11,8,13,0,58,0,58,16.935052490234398
2004,11,8,14,0,173,19,182,16.377130126953148
2004,11,8,15,0,20,0,20,15.353082275390648
2004,11,8,16,0,21,0,21,13.930596923828148
2004,11,8,17,0,0,0,0,13.000177001953148
2004,11,8,18,0,0,0,0,12.583978271484398
2004,11,8,19,0,0,0,0,12.432977294921898
2004,11,8,20,0,0,0,0,12.405725097656273
2004,11,8,21,0,0,0,0,12.401513671875023
2004,11,8,22,0,0,0,0,12.424340820312523
2004,11,8,23,0,0,0,0,12.411401367187523
2004,11,9,0,0,0,0,0,12.456933593750023
2004,11,9,1,0,0,0,0,12.520501708984398
2004,11,9,2,0,0,0,0,12.598962402343773
2004,11,9,3,0,0,0,0,12.512017822265648
2004,11,9,4,0,0,0,0,12.433892822265648
2004,11,9,5,0,0,0,0,12.272637939453148
2004,11,9,6,0,0,0,0,12.028466796875023
2004,11,9,7,0,5,0,5,12.039025878906273
2004,11,9,8,0,43,0,43,13.070153808593773
2004,11,9,9,0,99,0,99,14.408044433593773
2004,11,9,10,0,180,17,189,15.515771484375023
2004,11,9,11,0,209,21,221,16.126977539062523
2004,11,9,12,0,216,21,228,16.487329101562523
2004,11,9,13,0,158,0,158,16.667565917968773
2004,11,9,14,0,185,39,203,16.367059326171898
2004,11,9,15,0,133,44,148,15.923364257812523
2004,11,9,16,0,33,0,33,14.905999755859398
2004,11,9,17,0,0,0,0,13.840081787109398
2004,11,9,18,0,0,0,0,13.689111328125023
2004,11,9,19,0,0,0,0,13.448724365234398
2004,11,9,20,0,0,0,0,13.197869873046898
2004,11,9,21,0,0,0,0,12.943078613281273
2004,11,9,22,0,0,0,0,12.733056640625023
2004,11,9,23,0,0,0,0,12.581903076171898
2004,11,10,0,0,0,0,0,12.356408691406273
2004,11,10,1,0,0,0,0,12.205438232421898
2004,11,10,2,0,0,0,0,12.123468017578148
2004,11,10,3,0,0,0,0,12.057153320312523
2004,11,10,4,0,0,0,0,12.008050537109398
2004,11,10,5,0,0,0,0,11.951226806640648
2004,11,10,6,0,0,0,0,11.880303955078148
2004,11,10,7,0,1,0,1,11.944940185546898
2004,11,10,8,0,12,0,12,12.281457519531273
2004,11,10,9,0,92,0,92,12.796838378906273
2004,11,10,10,0,24,0,24,13.576593017578148
2004,11,10,11,0,101,0,101,14.304132080078148
2004,11,10,12,0,212,19,223,14.906640625000023
2004,11,10,13,0,79,0,79,15.532769775390648
2004,11,10,14,0,113,0,113,16.304132080078148
2004,11,10,15,0,87,0,87,15.628533935546898
2004,11,10,16,0,27,0,27,14.516046142578148
2004,11,10,17,0,0,0,0,13.266748046875023
2004,11,10,18,0,0,0,0,13.022637939453148
2004,11,10,19,0,0,0,0,12.710290527343773
2004,11,10,20,0,0,0,0,12.423394775390648
2004,11,10,21,0,0,0,0,12.165002441406273
2004,11,10,22,0,0,0,0,11.981408691406273
2004,11,10,23,0,0,0,0,11.907983398437523
2004,11,11,0,0,0,0,0,12.075738525390648
2004,11,11,1,0,0,0,0,12.317285156250023
2004,11,11,2,0,0,0,0,12.517022705078148
2004,11,11,3,0,0,0,0,12.668389892578148
2004,11,11,4,0,0,0,0,12.784936523437523
2004,11,11,5,0,0,0,0,12.844079589843773
2004,11,11,6,0,0,0,0,12.741876220703148
2004,11,11,7,0,8,0,8,12.865441894531273
2004,11,11,8,0,75,16,79,13.676599121093773
2004,11,11,9,0,143,248,233,14.668298339843773
2004,11,11,10,0,70,0,70,15.834924316406273
2004,11,11,11,0,223,39,245,16.425286865234398
2004,11,11,12,0,24,0,24,16.715783691406273
2004,11,11,13,0,22,0,22,16.768457031250023
2004,11,11,14,0,48,0,48,16.470819091796898
2004,11,11,15,0,35,0,35,15.783074951171898
2004,11,11,16,0,4,0,4,14.636071777343773
2004,11,11,17,0,0,0,0,13.915338134765648
2004,11,11,18,0,0,0,0,13.756555175781273
2004,11,11,19,0,0,0,0,13.576013183593773
2004,11,11,20,0,0,0,0,13.456933593750023
2004,11,11,21,0,0,0,0,13.266137695312523
2004,11,11,22,0,0,0,0,13.021142578125023
2004,11,11,23,0,0,0,0,12.726251220703148
2004,11,12,0,0,0,0,0,12.334558105468773
2004,11,12,1,0,0,0,0,11.870080566406273
2004,11,12,2,0,0,0,0,11.664849853515648
2004,11,12,3,0,0,0,0,11.428155517578148
2004,11,12,4,0,0,0,0,11.288629150390648
2004,11,12,5,0,0,0,0,11.107476806640648
2004,11,12,6,0,0,0,0,10.857019042968773
2004,11,12,7,0,13,119,16,10.876275634765648
2004,11,12,8,0,44,0,44,11.468621826171898
2004,11,12,9,0,72,736,336,13.387170410156273
2004,11,12,10,0,83,819,470,15.402917480468773
2004,11,12,11,0,88,857,553,16.698358154296898
2004,11,12,12,0,182,538,484,17.136407470703148
2004,11,12,13,0,87,850,538,16.903131103515648
2004,11,12,14,0,81,801,441,16.363702392578148
2004,11,12,15,0,106,412,240,15.664819335937523
2004,11,12,16,0,47,0,47,14.485467529296898
2004,11,12,17,0,0,0,0,13.303094482421898
2004,11,12,18,0,0,0,0,12.923852539062523
2004,11,12,19,0,0,0,0,12.652429199218773
2004,11,12,20,0,0,0,0,12.413018798828148
2004,11,12,21,0,0,0,0,12.121789550781273
2004,11,12,22,0,0,0,0,11.860559082031273
2004,11,12,23,0,0,0,0,11.584497070312523
2004,11,13,0,0,0,0,0,11.402917480468773
2004,11,13,1,0,0,0,0,10.923944091796898
2004,11,13,2,0,0,0,0,10.469659423828148
2004,11,13,3,0,0,0,0,10.087609863281273
2004,11,13,4,0,0,0,0,9.770410156250023
2004,11,13,5,0,0,0,0,9.510400390625023
2004,11,13,6,0,0,0,0,9.310876464843773
2004,11,13,7,0,12,106,15,9.683404541015648
2004,11,13,8,0,52,549,163,11.371636962890648
2004,11,13,9,0,71,722,327,13.909600830078148
2004,11,13,10,0,81,805,459,16.275201416015648
2004,11,13,11,0,87,845,542,18.226159667968773
2004,11,13,12,0,89,858,567,19.517266845703148
2004,11,13,13,0,86,845,532,20.082849121093773
2004,11,13,14,0,80,800,437,20.051965332031273
2004,11,13,15,0,68,704,295,19.241571044921898
2004,11,13,16,0,46,496,127,17.012689208984398
2004,11,13,17,0,0,0,0,15.445520019531273
2004,11,13,18,0,0,0,0,15.028863525390648
2004,11,13,19,0,0,0,0,14.530053710937523
2004,11,13,20,0,0,0,0,13.916436767578148
2004,11,13,21,0,0,0,0,13.515435791015648
2004,11,13,22,0,0,0,0,13.405450439453148
2004,11,13,23,0,0,0,0,13.647882080078148
2004,11,14,0,0,0,0,0,13.499902343750023
2004,11,14,1,0,0,0,0,13.257958984375023
2004,11,14,2,0,0,0,0,12.967095947265648
2004,11,14,3,0,0,0,0,12.672387695312523
2004,11,14,4,0,0,0,0,12.459008789062523
2004,11,14,5,0,0,0,0,12.324945068359398
2004,11,14,6,0,0,0,0,12.074517822265648
2004,11,14,7,0,11,99,13,11.923425292968773
2004,11,14,8,0,51,557,162,12.195886230468773
2004,11,14,9,0,138,241,223,14.164758300781273
2004,11,14,10,0,178,369,349,17.072351074218773
2004,11,14,11,0,223,322,396,19.008752441406273
2004,11,14,12,0,241,285,400,20.079583740234398
2004,11,14,13,0,221,304,380,20.552301025390648
2004,11,14,14,0,178,301,312,20.417718505859398
2004,11,14,15,0,107,381,230,19.377191162109398
2004,11,14,16,0,58,151,83,16.979852294921898
2004,11,14,17,0,0,0,0,15.076135253906273
2004,11,14,18,0,0,0,0,14.453240966796898
2004,11,14,19,0,0,0,0,14.070367431640648
2004,11,14,20,0,0,0,0,13.788873291015648
2004,11,14,21,0,0,0,0,13.538537597656273
2004,11,14,22,0,0,0,0,13.374871826171898
2004,11,14,23,0,0,0,0,13.241174316406273
2004,11,15,0,0,0,0,0,13.186273193359398
2004,11,15,1,0,0,0,0,13.073541259765648
2004,11,15,2,0,0,0,0,12.880029296875023
2004,11,15,3,0,0,0,0,12.665826416015648
2004,11,15,4,0,0,0,0,12.630609130859398
2004,11,15,5,0,0,0,0,12.567193603515648
2004,11,15,6,0,0,0,0,12.484948730468773
2004,11,15,7,0,0,0,0,12.513482666015648
2004,11,15,8,0,72,160,103,12.658837890625023
2004,11,15,9,0,143,120,185,13.693139648437523
2004,11,15,10,0,176,368,346,16.380853271484398
2004,11,15,11,0,220,330,395,18.781304931640648
2004,11,15,12,0,252,172,347,20.050866699218773
2004,11,15,13,0,220,299,376,20.283166503906273
2004,11,15,14,0,159,406,338,19.780786132812523
2004,11,15,15,0,128,167,181,18.623071289062523
2004,11,15,16,0,50,316,100,16.511560058593773
2004,11,15,17,0,0,0,0,14.893212890625023
2004,11,15,18,0,0,0,0,14.222375488281273
2004,11,15,19,0,0,0,0,13.759179687500023
2004,11,15,20,0,0,0,0,13.693109130859398
2004,11,15,21,0,0,0,0,13.607385253906273
2004,11,15,22,0,0,0,0,13.431359863281273
2004,11,15,23,0,0,0,0,13.279382324218773
2004,11,16,0,0,0,0,0,13.100396728515648
2004,11,16,1,0,0,0,0,12.899835205078148
2004,11,16,2,0,0,0,0,12.713647460937523
2004,11,16,3,0,0,0,0,12.547723388671898
2004,11,16,4,0,0,0,0,12.410241699218773
2004,11,16,5,0,0,0,0,12.291528320312523
2004,11,16,6,0,0,0,0,12.254632568359398
2004,11,16,7,0,0,0,0,12.184960937500023
2004,11,16,8,0,51,516,149,12.070489501953148
2004,11,16,9,0,96,0,96,14.011804199218773
2004,11,16,10,0,192,62,220,16.678796386718773
2004,11,16,11,0,227,280,374,18.450982666015648
2004,11,16,12,0,216,392,431,19.659539794921898
2004,11,16,13,0,87,822,511,20.067437744140648
2004,11,16,14,0,164,394,336,19.701715087890648
2004,11,16,15,0,121,37,133,18.650140380859398
2004,11,16,16,0,24,0,24,16.553674316406273
2004,11,16,17,0,0,0,0,14.704553222656273
2004,11,16,18,0,0,0,0,14.019403076171898
2004,11,16,19,0,0,0,0,13.657922363281273
2004,11,16,20,0,0,0,0,13.518426513671898
2004,11,16,21,0,0,0,0,13.661431884765648
2004,11,16,22,0,0,0,0,13.599084472656273
2004,11,16,23,0,0,0,0,13.467095947265648
2004,11,17,0,0,0,0,0,13.283258056640648
2004,11,17,1,0,0,0,0,13.058801269531273
2004,11,17,2,0,0,0,0,12.853082275390648
2004,11,17,3,0,0,0,0,12.618371582031273
2004,11,17,4,0,0,0,0,12.423333740234398
2004,11,17,5,0,0,0,0,12.248315429687523
2004,11,17,6,0,0,0,0,12.118157958984398
2004,11,17,7,0,0,0,0,12.011346435546898
2004,11,17,8,0,50,521,148,12.339074707031273
2004,11,17,9,0,71,708,311,14.438775634765648
2004,11,17,10,0,82,797,444,17.192041015625023
2004,11,17,11,0,88,838,527,19.027490234375023
2004,11,17,12,0,89,849,551,19.870904541015648
2004,11,17,13,0,87,832,514,20.249871826171898
2004,11,17,14,0,80,784,421,20.036706542968773
2004,11,17,15,0,68,683,281,19.078271484375023
2004,11,17,16,0,44,463,116,16.763940429687523
2004,11,17,17,0,0,0,0,14.771051025390648
2004,11,17,18,0,0,0,0,14.161157226562523
2004,11,17,19,0,0,0,0,13.762292480468773
2004,11,17,20,0,0,0,0,13.751367187500023
2004,11,17,21,0,0,0,0,13.530786132812523
2004,11,17,22,0,0,0,0,13.293695068359398
2004,11,17,23,0,0,0,0,12.979577636718773
2004,11,18,0,0,0,0,0,12.604608154296898
2004,11,18,1,0,0,0,0,12.412835693359398
2004,11,18,2,0,0,0,0,12.204980468750023
2004,11,18,3,0,0,0,0,11.903131103515648
2004,11,18,4,0,0,0,0,11.614709472656273
2004,11,18,5,0,0,0,0,11.365258789062523
2004,11,18,6,0,0,0,0,11.116937255859398
2004,11,18,7,0,0,0,0,10.838403320312523
2004,11,18,8,0,26,0,26,10.866723632812523
2004,11,18,9,0,128,274,220,12.874139404296898
2004,11,18,10,0,82,812,448,15.688317871093773
2004,11,18,11,0,88,853,531,17.586541748046898
2004,11,18,12,0,219,362,415,18.777886962890648
2004,11,18,13,0,87,846,519,19.155328369140648
2004,11,18,14,0,80,796,424,18.911096191406273
2004,11,18,15,0,68,694,282,17.988916015625023
2004,11,18,16,0,44,470,115,15.724572753906273
2004,11,18,17,0,0,0,0,13.827996826171898
2004,11,18,18,0,0,0,0,13.256005859375023
2004,11,18,19,0,0,0,0,12.742181396484398
2004,11,18,20,0,0,0,0,12.317773437500023
2004,11,18,21,0,0,0,0,11.894158935546898
2004,11,18,22,0,0,0,0,11.629052734375023
2004,11,18,23,0,0,0,0,11.240777587890648
2004,11,19,0,0,0,0,0,10.439691162109398
2004,11,19,1,0,0,0,0,9.686486816406273
2004,11,19,2,0,0,0,0,9.163171386718773
2004,11,19,3,0,0,0,0,8.645532226562523
2004,11,19,4,0,0,0,0,8.121118164062523
2004,11,19,5,0,0,0,0,7.648767089843773
2004,11,19,6,0,0,0,0,7.251489257812523
2004,11,19,7,0,0,0,0,7.396295166015648
2004,11,19,8,0,50,537,147,8.774896240234398
2004,11,19,9,0,71,732,314,11.411828613281273
2004,11,19,10,0,82,822,449,13.932489013671898
2004,11,19,11,0,88,863,534,15.887994384765648
2004,11,19,12,0,89,874,559,17.223687744140648
2004,11,19,13,0,87,857,522,17.715203857421898
2004,11,19,14,0,80,808,426,17.592523193359398
2004,11,19,15,0,68,704,283,16.871728515625023
2004,11,19,16,0,44,477,115,14.778192138671898
2004,11,19,17,0,0,0,0,13.145227050781273
2004,11,19,18,0,0,0,0,12.572076416015648
2004,11,19,19,0,0,0,0,11.912194824218773
2004,11,19,20,0,0,0,0,11.201226806640648
2004,11,19,21,0,0,0,0,10.484124755859398
2004,11,19,22,0,0,0,0,9.699700927734398
2004,11,19,23,0,0,0,0,8.888391113281273
2004,11,20,0,0,0,0,0,8.115533447265648
2004,11,20,1,0,0,0,0,7.615777587890648
2004,11,20,2,0,0,0,0,7.311273193359398
2004,11,20,3,0,0,0,0,7.082116699218773
2004,11,20,4,0,0,0,0,6.880731201171898
2004,11,20,5,0,0,0,0,6.692956542968773
2004,11,20,6,0,0,0,0,6.521539306640648
2004,11,20,7,0,0,0,0,6.744836425781273
2004,11,20,8,0,50,565,150,8.531213378906273
2004,11,20,9,0,71,761,321,11.314111328125023
2004,11,20,10,0,83,850,459,14.203729248046898
2004,11,20,11,0,88,889,544,16.258416748046898
2004,11,20,12,0,90,897,569,17.680627441406273
2004,11,20,13,0,87,880,531,18.425469970703148
2004,11,20,14,0,81,829,434,18.584191894531273
2004,11,20,15,0,68,724,288,17.938256835937523
2004,11,20,16,0,44,493,117,15.764154052734398
2004,11,20,17,0,0,0,0,14.162011718750023
2004,11,20,18,0,0,0,0,13.480096435546898
2004,11,20,19,0,0,0,0,12.678521728515648
2004,11,20,20,0,0,0,0,11.702966308593773
2004,11,20,21,0,0,0,0,10.765191650390648
2004,11,20,22,0,0,0,0,10.074212646484398
2004,11,20,23,0,0,0,0,9.530603027343773
2004,11,21,0,0,0,0,0,9.068414306640648
2004,11,21,1,0,0,0,0,8.695001220703148
2004,11,21,2,0,0,0,0,8.415460205078148
2004,11,21,3,0,0,0,0,8.096643066406273
2004,11,21,4,0,0,0,0,7.729913330078148
2004,11,21,5,0,0,0,0,7.351892089843773
2004,11,21,6,0,0,0,0,7.031274414062523
2004,11,21,7,0,0,0,0,7.165277099609398
2004,11,21,8,0,49,551,145,8.974359130859398
2004,11,21,9,0,70,751,314,11.503656005859398
2004,11,21,10,0,82,843,452,13.643304443359398
2004,11,21,11,0,88,887,540,15.168176269531273
2004,11,21,12,0,90,900,567,16.223901367187523
2004,11,21,13,0,87,885,531,16.715173339843773
2004,11,21,14,0,81,839,435,16.624261474609398
2004,11,21,15,0,68,736,290,15.870812988281273
2004,11,21,16,0,44,505,118,13.800286865234398
2004,11,21,17,0,0,0,0,12.179864501953148
2004,11,21,18,0,0,0,0,11.463983154296898
2004,11,21,19,0,0,0,0,10.834771728515648
2004,11,21,20,0,0,0,0,10.351678466796898
2004,11,21,21,0,0,0,0,9.936181640625023
2004,11,21,22,0,0,0,0,9.541741943359398
2004,11,21,23,0,0,0,0,9.211083984375023
2004,11,22,0,0,0,0,0,8.915460205078148
2004,11,22,1,0,0,0,0,8.656884765625023
2004,11,22,2,0,0,0,0,8.339715576171898
2004,11,22,3,0,0,0,0,7.963372802734398
2004,11,22,4,0,0,0,0,7.705834960937523
2004,11,22,5,0,0,0,0,7.792382812500023
2004,11,22,6,0,0,0,0,8.365563964843773
